id,text,intent,language,is_code_switched,formality,difficulty
4707,फेरि चेकआउट इरर आयो।,payment_failed,nepali_devanagari,False,informal,easy
4708,मेरो कार्ड अर्को वर्षसम्म मान्य भए पनि म्याद सकिएको इरर देखायो।,payment_failed,nepali_devanagari,False,formal,medium
4709,mero sovereign wealth card le nirantar rupma uchcha jokhim ko suraksha block trigger gariraheko xa.,payment_failed,romanized_nepali,False,formal,hard
4710,bank le khata ma paisa xa vanyo tara tapaiko gateway le pin code milena vandaixa.,payment_failed,romanized_nepali,False,neutral,medium
4711,feri checkout error aayo.,payment_failed,romanized_nepali,False,informal,easy
4712,mero card arko barsasamma manya vaye pani myad sakieko error dekhayo.,payment_failed,romanized_nepali,False,formal,medium
4713,sovereign wealth card le high-risk security block persistently trigger garchha.,payment_failed,code_switched,True,formal,hard
4714,bank confirmed funds cha but gateway le zip code mismatch throw garyo.,payment_failed,code_switched,True,neutral,medium
4715,checkout error aayo k vako yo feri.,payment_failed,code_switched,True,informal,easy
4716,valid until next year cha card tara expired card error receive gare.,payment_failed,code_switched,True,formal,medium
4717,international IP bata pay garna khojda geo-block le decline garyo.,payment_failed,code_switched,True,neutral,hard
4718,3D secure fail bhayo sms authenticaton delay le garda.,payment_failed,code_switched,True,informal,medium
4719,prepaid gift card unsupported platform re transaction void bhayo.,payment_failed,code_switched,True,formal,hard
4720,server error 503 during payment attempt solve kaile huncha?,payment_failed,code_switched,True,neutral,medium
4721,The crypto network requires six confirmations but it has been stalled at two.,payment_pending,english,False,formal,hard
4722,My manual fraud review hold hasn't been lifted despite verifying my identity.,payment_pending,english,False,neutral,medium
4723,why is payment stuck,payment_pending,english,False,informal,easy
4724,I paid with an electronic check and it shows pending clearance for five days.,payment_pending,english,False,formal,medium
4725,क्रिप्टो नेटवर्कलाई छ वटा पुष्टिकरण चाहिन्छ तर दुईवटामै अड्किएको छ।,payment_pending,nepali_devanagari,False,formal,hard
4726,मैले परिचय खुलाए पनि म्यानुअल फ्रड रिभ्यु होल्ड अझै हटेको छैन।,payment_pending,nepali_devanagari,False,neutral,medium
4727,पेमेन्ट किन अड्कियो?,payment_pending,nepali_devanagari,False,informal,easy
4728,मैले विद्युतीय चेकबाट तिरेको ५ दिनदेखि क्लियरेन्स पेन्डिङ मात्र भन्छ।,payment_pending,nepali_devanagari,False,formal,medium
4729,crypto network lai chha wata pustikaran chahinxa tara duiwatamai adkieko xa.,payment_pending,romanized_nepali,False,formal,hard
4730,maile parichaya khulaye pani manual fraud review hold ajhai hateko xaina.,payment_pending,romanized_nepali,False,neutral,medium
4731,payment kina adkiyo?,payment_pending,romanized_nepali,False,informal,easy
4732,maile bidhutia check bata tireko 5 din dekhi clearance pending matra vanxa.,payment_pending,romanized_nepali,False,formal,medium
4733,crypto network requires six confirmations but two mai stalled cha.,payment_pending,code_switched,True,formal,hard
4734,identity verify garda pani manual fraud review hold lift bhayena.,payment_pending,code_switched,True,neutral,medium
4735,payment stuck vayera order confirm vako chaina.,payment_pending,code_switched,True,informal,easy
4736,electronic check bata pay gareko pending clearance shows for five days.,payment_pending,code_switched,True,formal,medium
4737,high-value escrow ma hold bhayo compliance documentation chaiyo re.,payment_pending,code_switched,True,neutral,hard
4738,app crashed during authorization ani amount pending verification vayo.,payment_pending,code_switched,True,informal,medium
4739,administrative hold lagayeko cha cross-border transfer ma expedite garnus.,payment_pending,code_switched,True,formal,hard
4740,holding status hatayera merchant order approve kaile garcha?,payment_pending,code_switched,True,neutral,medium
4741,My corporate account closed unexpectedly prompting an automated chargeback.,payment_reversed,english,False,formal,hard
4742,The merchant flagged my bulk order as suspected fraud and reversed the funds.,payment_reversed,english,False,neutral,medium
4743,money jumped back to account,payment_reversed,english,False,informal,easy
4744,Was the reversal due to an inventory mismatch during the checkout sync?,payment_reversed,english,False,formal,medium
4745,मेरो कर्पोरेट खाता अचानक बन्द भएकोले अटोमेटिक चार्जव्याक सुरु भयो।,payment_reversed,nepali_devanagari,False,formal,hard
4746,पसलेले मेरो ठूलो अर्डरलाई शंकास्पद मानेर पैसा फिर्ता गरिदियो।,payment_reversed,nepali_devanagari,False,neutral,medium
4747,पैसा मेरै खातामा हाम फाल्यो त।,payment_reversed,nepali_devanagari,False,informal,easy
4748,चेकआउट गर्ने बेलामा स्टक नमिलेको कारणले पेमेन्ट रिभर्स भएको हो?,payment_reversed,nepali_devanagari,False,formal,medium
4749,mero corporate khata achanak banda vayekole automatic chargeback suru vayo.,payment_reversed,romanized_nepali,False,formal,hard
4750,pasale le mero thulo order lai shankaspad manera paisa firta garidiyo.,payment_reversed,romanized_nepali,False,neutral,medium
4751,paisa merai khata ma ham falyo ta.,payment_reversed,romanized_nepali,False,informal,easy
4752,checkout garne bela ma stock namileko karanle payment reverse vayeko ho?,payment_reversed,romanized_nepali,False,formal,medium
4753,corporate account closed unexpectedly jasle automated chargeback prompt garyo.,payment_reversed,code_switched,True,formal,hard
4754,merchant le bulk order lai suspected fraud flag garera funds reverse garyo.,payment_reversed,code_switched,True,neutral,medium
4755,money returned account ma maile ta cancel garya thena.,payment_reversed,code_switched,True,informal,easy
4756,checkout sync ko bela inventory mismatch vayera reversal vako ho?,payment_reversed,code_switched,True,formal,medium
4757,pricing glitch le garda system triggered an automated bounce back.,payment_reversed,code_switched,True,neutral,hard
4758,transaction success vako thiyo achanak void kine bhayo?,payment_reversed,code_switched,True,informal,medium
4759,technical malfunction le payment reversed vayo or seller action ho?,payment_reversed,code_switched,True,formal,hard
4760,auto-refund initiate vayo maile item receive garna still chahanthye.,payment_reversed,code_switched,True,neutral,medium
4761,My annual subscription auto-renewed simultaneously on two discrete payment methods.,duplicate_payment,english,False,formal,hard
4762,I inadvertently refreshed the processing page and it debited me twice.,duplicate_payment,english,False,neutral,medium
4763,double charged for netflix,duplicate_payment,english,False,informal,easy
4764,Could you please examine the twin transaction IDs logged at the exact same timestamp?,duplicate_payment,english,False,formal,medium
4765,मेरो वार्षिक सदस्यता एकैसाथ दुई छुट्टाछुट्टै भुक्तानी माध्यमबाट अटो-रिन्यु भयो।,duplicate_payment,nepali_devanagari,False,formal,hard
4766,मैले झुक्किएर प्रोसेसिङ पेज रिफ्रेस गरेँ र दुई पटक पैसा काट्यो।,duplicate_payment,nepali_devanagari,False,neutral,medium
4767,नेटफ्लिक्सको दुई चोटी पैसा काट्यो।,duplicate_payment,nepali_devanagari,False,informal,easy
4768,एउटै समयमा दर्ता भएका दुईवटा ट्रान्जेक्सन आइडीहरू कृपया जाँच गरिदिनुहोस्।,duplicate_payment,nepali_devanagari,False,formal,medium
4769,mero barshik sadasyata ekaisath dui chuttachuttai bhuktani madhyam bata auto-renew vayo.,duplicate_payment,romanized_nepali,False,formal,hard
4770,maile jhukkiera processing page refresh gare ra dui patak paisa katyo.,duplicate_payment,romanized_nepali,False,neutral,medium
4771,netflix ko dui choti paisa katyo.,duplicate_payment,romanized_nepali,False,informal,easy
4772,eutai samayama darta vayeka duiwata transaction id haru kripaya janch garidinuhos.,duplicate_payment,romanized_nepali,False,formal,medium
4773,annual subscription simultaneously two discrete payment methods bata auto-renew bhayo.,duplicate_payment,code_switched,True,formal,hard
4774,inadvertently processing page refresh garda it debited me twice.,duplicate_payment,code_switched,True,neutral,medium
4775,netflix ko double charge lagyo account ma.,duplicate_payment,code_switched,True,informal,easy
4776,exact same timestamp ma logged twin transaction IDs examine garnus na.,duplicate_payment,code_switched,True,formal,medium
4777,API timeout le redundant billing generate garyo for single cart.,duplicate_payment,code_switched,True,neutral,hard
4778,ek choti fail vanyo tara bank le twice deduction dekhaucha.,duplicate_payment,code_switched,True,informal,medium
4779,overlapping authorization hold lai completely void garnus from statement.,duplicate_payment,code_switched,True,formal,hard
4780,duplicate payment trace vayepachi refund settle huna kurna parcha?,duplicate_payment,code_switched,True,neutral,medium
4781,My device was stolen so I cannot access the authenticator app to log in.,account_login,english,False,formal,hard
4782,The system claims my legacy account was merged but doesn't accept either password.,account_login,english,False,neutral,medium
4783,cant login to my old account,account_login,english,False,informal,easy
4784,Are logins from cloud hosting IPs blanket-banned by your firewall?,account_login,english,False,formal,medium
4785,मेरो मोबाइल चोरी भएकोले लगइन गर्नको लागि अथेन्टिकेटर एप खोल्न सक्दिनँ।,account_login,nepali_devanagari,False,formal,hard
4786,प्रणालीले मेरो पुरानो खाता मर्ज भयो भन्छ तर दुवै पासवर्ड लिँदैन।,account_login,nepali_devanagari,False,neutral,medium
4787,पुरानो खातामा छिर्नै सकिनँ।,account_login,nepali_devanagari,False,informal,easy
4788,के तपाईंको फायरवालले क्लाउड होस्टिङ आइपीहरूबाट हुने लगइनलाई पूर्ण रूपमा ब्यान गरेको छ?,account_login,nepali_devanagari,False,formal,medium
4789,mero mobile chori vayekole login garna ko lagi authenticator app kholna sakdina.,account_login,romanized_nepali,False,formal,hard
4790,pranali le mero purano khata merge vayo vanxa tara dubai password lidaina.,account_login,romanized_nepali,False,neutral,medium
4791,purano khata ma chirnai sakina.,account_login,romanized_nepali,False,informal,easy
4792,k tapaiko firewall le cloud hosting IP haru bata hune login lai purna rupma ban gareko xa?,account_login,romanized_nepali,False,formal,medium
4793,device stolen bhayo so authenticator app access garera log in garna sakdina.,account_login,code_switched,True,formal,hard
4794,legacy account merged vanyo system le but old/new kunai password mandaina.,account_login,code_switched,True,neutral,medium
4795,old account ma login garna try garda fail huncha.,account_login,code_switched,True,informal,easy
4796,cloud hosting IPs bata logins blanket-banned ho firewall rule anusar?,account_login,code_switched,True,formal,medium
4797,enterprise SAML assertion continuously invalid vanya cha fix garne kasari?,account_login,code_switched,True,neutral,hard
4798,app update pachi biometric login broken cha face id fail bhayo.,account_login,code_switched,True,informal,medium
4799,continuous authentication timeout throw gariracha backend node le.,account_login,code_switched,True,formal,hard
4800,foreign location bata access garda geo-block lagyo lagin hudaina.,account_login,code_switched,True,neutral,medium
4801,The mandated password complexity criteria reject my input without specifying the missing rules.,password_reset,english,False,formal,hard
4802,I received a 404 dead link when clicking the recovery URL from my inbox.,password_reset,english,False,neutral,medium
4803,send link to change pass,password_reset,english,False,informal,easy
4804,Can you dispatch an SMS token since my registered email domain is now defunct?,password_reset,english,False,formal,medium
4805,पासवर्डको अनिवार्य जटिलता मापदण्डले कुन नियम पुगेन नभनी मेरो पासवर्ड अस्वीकार गर्छ।,password_reset,nepali_devanagari,False,formal,hard
4806,मेरो इनबक्सको रिकभरी युआरएलमा क्लिक गर्दा ४०४ डेड लिंक देखायो।,password_reset,nepali_devanagari,False,neutral,medium
4807,पासवर्ड फेर्ने लिंक पठाइदेउ त।,password_reset,nepali_devanagari,False,informal,easy
4808,मेरो दर्ता गरिएको इमेल डोमेन बन्द भएकोले एसएमएसमार्फत टोकन पठाउन सक्नुहुन्छ?,password_reset,nepali_devanagari,False,formal,medium
4809,password ko aniwarya jatilta mapadanda le kun niyam pugena navani mero password aswikar garxa.,password_reset,romanized_nepali,False,formal,hard
4810,mero inbox ko recovery URL ma click garda 404 dead link dekhayo.,password_reset,romanized_nepali,False,neutral,medium
4811,password ferne link pathaideu ta.,password_reset,romanized_nepali,False,informal,easy
4812,mero darta garieko email domain banda vayekole SMS marfat token pathauna saknuhunxa?,password_reset,romanized_nepali,False,formal,medium
4813,mandated password complexity criteria le explicitly rules specify nagari input reject garyo.,password_reset,code_switched,True,formal,hard
4814,inbox ko recovery URL click garda 404 dead link redirect bhayo.,password_reset,code_switched,True,neutral,medium
4815,change pass ko link send garnus na.,password_reset,code_switched,True,informal,easy
4816,registered email domain defunct bhayo SMS token dispatch garna milcha?,password_reset,code_switched,True,formal,medium
4817,cryptographic hash malformed vayo URL ma reset page load vayena.,password_reset,code_switched,True,neutral,hard
4818,security answers block bhayo forgot garda over-limit bhaisakyo.,password_reset,code_switched,True,informal,medium
4819,recovery procedures bypass garera national ID via override verify garnus.,password_reset,code_switched,True,formal,hard
4820,manual admin reset chahiyo automated portal completely unresponsive cha.,password_reset,code_switched,True,neutral,medium
4821,I demand a thorough compliance review to rescind this completely unfounded permanent restriction.,account_locked,english,False,formal,hard
4822,My account was frozen simply because I logged in via a public library Wi-Fi.,account_locked,english,False,neutral,medium
4823,remove the ban from my account,account_locked,english,False,informal,easy
4824,Which exact KYC verification documents must I tender to appease the audit algorithm?,account_locked,english,False,formal,medium
4825,यो पूर्ण रूपमा निराधार स्थायी प्रतिबन्ध खारेज गर्न म विस्तृत कम्प्लायन्स रिभ्युको माग गर्दछु।,account_locked,nepali_devanagari,False,formal,hard
4826,सार्वजनिक पुस्तकालयको वाइफाइबाट लगइन गर्दा मेरो खाता फ्रिज गरियो।,account_locked,nepali_devanagari,False,neutral,medium
4827,मेरो खाताबाट प्रतिबन्ध हटाइदेउ।,account_locked,nepali_devanagari,False,informal,easy
4828,अडिट एल्गोरिदमलाई शान्त पार्न मैले कुन-कुन केवाईसी प्रमाणीकरण कागजातहरू बुझाउनुपर्छ?,account_locked,nepali_devanagari,False,formal,medium
4829,yo purna rupma niradhar sthayi pratibandha kharej garna ma bistrit compliance review ko maag gardaxu.,account_locked,romanized_nepali,False,formal,hard
4830,sarbajanik pustakalaya ko wifi bata login garda mero khata freeze gariyo.,account_locked,romanized_nepali,False,neutral,medium
4831,mero khata bata pratibandha hataideu.,account_locked,romanized_nepali,False,informal,easy
4832,audit algorithm lai shanta parna maile kun kun KYC pramanikaran kagajatharu bujhaunuparxa?,account_locked,romanized_nepali,False,formal,medium
4833,completely unfounded permanent restriction rescind garna thorough compliance review demand garchu.,account_locked,code_switched,True,formal,hard
4834,public library Wi-Fi use garera login garda account frozen bhayo.,account_locked,code_switched,True,neutral,medium
4835,account ban remove gara malai chalaunu cha.,account_locked,code_switched,True,informal,easy
4836,audit algorithm satisfy garna exact KYC verification documents k tender garnu parcha?,account_locked,code_switched,True,formal,medium
4837,heuristic AML bot le falsely flag garera legitimate transaction rokdiyo.,account_locked,code_switched,True,neutral,hard
4838,suspicious activity false positive thiyo ban lift gara.,account_locked,code_switched,True,informal,medium
4839,Terms of Service violation claim clearly elaborate garnus formal dispute ma.,account_locked,code_switched,True,formal,hard
4840,temporary lock period kati ho multiple failed attempts pachi?,account_locked,code_switched,True,neutral,medium
4841,What specific grade of aerospace aluminum is utilized in the chassis construction?,product_information,english,False,formal,hard
4842,Does the international formatting of the expiration date read day-month or month-day?,product_information,english,False,neutral,medium
4843,what is it made of,product_information,english,False,informal,easy
4844,Can you delineate the exact unpacked dimensions for spatial planning purposes?,product_information,english,False,formal,medium
4845,यसको बाहिरी ढाँचा निर्माण गर्न कुन विशेष ग्रेडको एरोस्पेस आल्मुनियम प्रयोग गरिएको छ?,product_information,nepali_devanagari,False,formal,hard
4846,म्याद सकिने मितिको अन्तर्राष्ट्रिय ढाँचामा पहिले दिन आउँछ कि महिना?,product_information,nepali_devanagari,False,neutral,medium
4847,यो के ले बनेको हो?,product_information,nepali_devanagari,False,informal,easy
4848,कोठाको व्यवस्थापनको लागि यसको खोल बाहिरको ठ्याक्कै नाप खुलाउन सक्नुहुन्छ?,product_information,nepali_devanagari,False,formal,medium
4849,yesko bahiri dhancha nirman garna kun bisesh grade ko aerospace aluminum prayog garieko xa?,product_information,romanized_nepali,False,formal,hard
4850,myad sakine miti ko antarrastriya dhancha ma pahile din aauxa ki mahina?,product_information,romanized_nepali,False,neutral,medium
4851,yo ke le baneko ho?,product_information,romanized_nepali,False,informal,easy
4852,kotha ko byawasthapan ko lagi yesko khol bahira ko thyakkai naap khulauna saknuhunxa?,product_information,romanized_nepali,False,formal,medium
4853,chassis construction ma specific grade ko aerospace aluminum kun utilized bhako cha?,product_information,code_switched,True,formal,hard
4854,expiration date ko international formatting day-month ho ki month-day ho?,product_information,code_switched,True,neutral,medium
4855,material composition k ho esko?,product_information,code_switched,True,informal,easy
4856,spatial planning purposes ko lagi exact unpacked dimensions delineate garna milcha?,product_information,code_switched,True,formal,medium
4857,thermal conductivity coefficient technical spec sheet ma kati mentioned cha?,product_information,code_switched,True,neutral,hard
4858,vegan certification and cruelty-free tag cha ki nai cosmetics ma?,product_information,code_switched,True,informal,medium
4859,software license one-time perpetual purchase ho ki annual subscription required cha?,product_information,code_switched,True,formal,hard
4860,battery capacity and standby duration accurately clarify garnus.,product_information,code_switched,True,neutral,medium
4861,Has the supplier entirely discontinued the vintage collection making it a legacy item?,product_availability,english,False,formal,hard
4862,I want to confirm if the next production run is slated for the winter quarter.,product_availability,english,False,neutral,medium
4863,when is the restock coming,product_availability,english,False,informal,easy
4864,Are there any localized stock units lingering in the suburban retail branches?,product_availability,english,False,formal,medium
4865,के आपूर्तिकर्ताले यो पुरानो संग्रहको उत्पादन पूर्ण रूपमा बन्द गरेर यसलाई दुर्लभ सामान बनाएको हो?,product_availability,nepali_devanagari,False,formal,hard
4866,म यो पक्का गर्न चाहन्छु कि अर्को उत्पादन लट जाडोयाममा आउने तय गरिएको छ कि छैन।,product_availability,nepali_devanagari,False,neutral,medium
4867,नयाँ स्टक कहिले आउँछ?,product_availability,nepali_devanagari,False,informal,easy
4868,सहर बाहिरका खुद्रा शाखाहरूमा केही स्थानीय स्टक बाँकी छन् कि?,product_availability,nepali_devanagari,False,formal,medium
4869,k aapurti karta le yo purano sangraha ko utpadan purna rupma banda garera yeslai durlav saman banayeko ho?,product_availability,romanized_nepali,False,formal,hard
4870,ma yo pakka garna chahanxu ki arko utpadan lot jadoyam ma aune taya garieko xa ki xaina.,product_availability,romanized_nepali,False,neutral,medium
4871,naya stock kaile aauxa?,product_availability,romanized_nepali,False,informal,easy
4872,sahar bahira ka khudra shakhaharu ma kehi sthaniya stock baki xan ki?,product_availability,romanized_nepali,False,formal,medium
4873,supplier le vintage collection entirely discontinued garera legacy item banayeko ho?,product_availability,code_switched,True,formal,hard
4874,next production run winter quarter ko lagi slated cha ki nai confirm garnus.,product_availability,code_switched,True,neutral,medium
4875,restock kaile aune ho update cha?,product_availability,code_switched,True,informal,easy
4876,suburban retail branches ma kunai localized stock units lingering cha?,product_availability,code_switched,True,formal,medium
4877,geopolitical embargo le specific SKU ko availability restrict gareko ho ra?,product_availability,code_switched,True,neutral,hard
4878,corporate backorder place garna form link available cha?,product_availability,code_switched,True,informal,medium
4879,upcoming drop ko pre-booking waiting list ma allocation mildaina?,product_availability,code_switched,True,formal,hard
4880,notify-me alert system malfunctioning cha alternative updates kasari paune?,product_availability,code_switched,True,neutral,medium
4881,I insist on immediate connectivity with a Tier-3 grievance manager to bypass this recursive loop.,human_agent_request,english,False,formal,hard
4882,This chatbot simply regurgitates FAQ articles without analyzing my unique context.,human_agent_request,english,False,neutral,medium
4883,put a manager on the phone,human_agent_request,english,False,informal,easy
4884,Can you halt the automated scripts and bridge me to a live compliance officer?,human_agent_request,english,False,formal,medium
4885,यो घुमाउरो लुपबाट बाहिर निस्कन मलाई तुरुन्तै टियर-३ गुनासो प्रबन्धकसँग सम्पर्क गराउन म जिद्दी गर्छु।,human_agent_request,nepali_devanagari,False,formal,hard
4886,यो च्याटबोटले मेरो अनौठो सन्दर्भ विश्लेषण नगरी केवल सामान्य प्रश्नोत्तर लेखहरू मात्र फालिरहेको छ।,human_agent_request,nepali_devanagari,False,neutral,medium
4887,म्यानेजरलाई फोनमा बोलाउ त।,human_agent_request,nepali_devanagari,False,informal,easy
4888,के तपाईं अटोमेटिक स्क्रिप्टहरू रोकेर मलाई प्रत्यक्ष कम्प्लायन्स अफिसरसँग जोड्न सक्नुहुन्छ?,human_agent_request,nepali_devanagari,False,formal,medium
4889,yo ghumauro loop bata bahira niskana malai turuntai tier-3 gunaso prabandhak sanga samparka garauna ma jiddi garxu.,human_agent_request,romanized_nepali,False,formal,hard
4890,yo chatbot le mero anautho sandarva bishleshan nagari kewal samanya prashnottar lekhharu matra faliraheko xa.,human_agent_request,romanized_nepali,False,neutral,medium
4891,manager lai phone ma bolau ta.,human_agent_request,romanized_nepali,False,informal,easy
4892,k tapai automatic script haru rokera malai pratyaksha compliance officer sanga jodna saknuhunxa?,human_agent_request,romanized_nepali,False,formal,medium
4893,recursive loop bypass garna Tier-3 grievance manager sanga immediate connectivity insist garchu.,human_agent_request,code_switched,True,formal,hard
4894,chatbot le unique context analyze nagari FAQ articles simply regurgitates gariracha.,human_agent_request,code_switched,True,neutral,medium
4895,manager lai phone ma deu bot use garna choddeu.,human_agent_request,code_switched,True,informal,easy
4896,automated scripts halt garera live compliance officer sanga bridge garna milcha?,human_agent_request,code_switched,True,formal,medium
4897,direct arbitration without AI triage exactly kasari access garne?,human_agent_request,code_switched,True,neutral,hard
4898,automated voice response skip garera human operator lai transfer gara.,human_agent_request,code_switched,True,informal,medium
4899,escalation matrix execute garera senior managing executive lai invoke garnus.,human_agent_request,code_switched,True,formal,hard
4900,support specialist ko direct extension line provide garnus.,human_agent_request,code_switched,True,neutral,medium
4901,Could you advise on the current transit node of my parcel?,order_tracking,english,False,formal,medium
4902,The driver's location hasn't updated on the map for the last hour.,order_tracking,english,False,neutral,medium
4903,where is the delivery guy,order_tracking,english,False,informal,easy
4904,I am unable to see the real-time movement of my shipment on the portal.,order_tracking,english,False,formal,hard
4905,मेरो पार्सल अहिले कुन ठाउँको ट्रान्जिटमा छ भन्न सक्नुहुन्छ?,order_tracking,nepali_devanagari,False,formal,medium
4906,नक्सामा ड्राइभरको स्थान पछिल्लो एक घण्टादेखि अद्यावधिक भएको छैन।,order_tracking,nepali_devanagari,False,neutral,medium
4907,डेलिभरी गर्ने मान्छे कता छ,order_tracking,nepali_devanagari,False,informal,easy
4908,मैले पोर्टलमा मेरो ढुवानीको वास्तविक समयको गतिविधि देख्न सकिनँ।,order_tracking,nepali_devanagari,False,formal,hard
4909,mero parcel ahile kun thau ko transit ma xa bhanna saknuhunxa?,order_tracking,romanized_nepali,False,formal,medium
4910,map ma driver ko location pachhillo ek ghanta dekhi update vayeko xaina.,order_tracking,romanized_nepali,False,neutral,medium
4911,delivery garne manxe kata xa,order_tracking,romanized_nepali,False,informal,easy
4912,maile portal ma mero dhuwani ko real-time gatibidhi dekhna sakina.,order_tracking,romanized_nepali,False,formal,hard
4913,transit node ko current status k cha parcel ko?,order_tracking,code_switched,True,neutral,medium
4914,map ma driver location last one hour dekhi update chaina.,order_tracking,code_switched,True,informal,medium
4915,delivery guy ko live movement dekhayena app ma.,order_tracking,code_switched,True,neutral,medium
4916,portal ma real-time tracking check garda error dekhaucha.,order_tracking,code_switched,True,formal,hard
4917,can you check tracking id ra exact node bhanna milcha?,order_tracking,code_switched,True,formal,medium
4918,kaha pugo bhanera map completely stuck cha.,order_tracking,code_switched,True,informal,easy
4919,package movement trace garna alternative link cha?,order_tracking,code_switched,True,neutral,medium
4920,courier dispatch bhayo tara live GPS offline cha.,order_tracking,code_switched,True,informal,medium
4921,Has my recent checkout cart been verified by the fulfillment center?,order_status,english,False,formal,hard
4922,I need to know if the items have moved to the packing stage.,order_status,english,False,neutral,medium
4923,is it packed yet,order_status,english,False,informal,easy
4924,Please tell me whether the supplier accepted my order.,order_status,english,False,formal,medium
4925,के मेरो भर्खरैको खरिदलाई व्यवस्थापन केन्द्रले प्रमाणित गरेको छ?,order_status,nepali_devanagari,False,formal,hard
4926,म जान्न चाहन्छु कि सामानहरू प्याकिङ चरणमा पुगेका छन् कि छैनन्।,order_status,nepali_devanagari,False,neutral,medium
4927,प्याक भइसक्यो त,order_status,nepali_devanagari,False,informal,easy
4928,कृपया मलाई भन्नुहोस् कि बिक्रेताले मेरो अर्डर स्वीकार गर्‍यो कि गरेन।,order_status,nepali_devanagari,False,formal,medium
4929,k mero bharkharai ko kharid lai byawasthapan kendra le pramanit gareko xa?,order_status,romanized_nepali,False,formal,hard
4930,ma janna chahanxu ki samanharu packing charan ma pugeka xan ki xainan.,order_status,romanized_nepali,False,neutral,medium
4931,pack vaisakyo ta,order_status,romanized_nepali,False,informal,easy
4932,kripaya malai bhannuhos ki bikreta le mero order swikar garyo ki garena.,order_status,romanized_nepali,False,formal,medium
4933,recent checkout cart fulfillment center le verify garyo ki nai?,order_status,code_switched,True,formal,hard
4934,items packing stage ma move bhayo ki still waiting ma cha?,order_status,code_switched,True,neutral,medium
4935,supplier le order accept garyo bhanne confirmation aayena.,order_status,code_switched,True,formal,medium
4936,is it packed yet update gara na chito.,order_status,code_switched,True,informal,easy
4937,dashboard ma status pending validation dekhaucha k ho yo?,order_status,code_switched,True,neutral,hard
4938,order successfully placed vayo tara seller verification baki cha.,order_status,code_switched,True,informal,medium
4939,checkout pachi order history ma unfulfilled dekhairacha.,order_status,code_switched,True,neutral,medium
4940,packing complete vayo ki dispatch ready cha?,order_status,code_switched,True,informal,medium
4941,I must revoke the purchase immediately as the shipping details are incorrect.,order_cancellation,english,False,formal,hard
4942,Could you take off the extra accessories from my current order?,order_cancellation,english,False,neutral,medium
4943,stop the delivery,order_cancellation,english,False,informal,easy
4944,I request the termination of my monthly auto-delivery subscription.,order_cancellation,english,False,formal,medium
4945,ढुवानी विवरण गलत भएकोले म यो खरिद तुरुन्तै खारेज गर्न चाहन्छु।,order_cancellation,nepali_devanagari,False,formal,hard
4946,के तपाईं मेरो हालको अर्डरबाट अतिरिक्त सामानहरू हटाउन सक्नुहुन्छ?,order_cancellation,nepali_devanagari,False,neutral,medium
4947,डेलिभरी रोक्देउ,order_cancellation,nepali_devanagari,False,informal,easy
4948,म मेरो मासिक अटो-डेलिभरी सदस्यता रद्द गर्न अनुरोध गर्दछु।,order_cancellation,nepali_devanagari,False,formal,medium
4949,dhuwani biwaran galat vayekole ma yo kharid turuntai kharej garna chahanxu.,order_cancellation,romanized_nepali,False,formal,hard
4950,k tapai mero hal ko order bata atirikta samanharu hatauna saknuhunxa?,order_cancellation,romanized_nepali,False,neutral,medium
4951,delivery rokdeu,order_cancellation,romanized_nepali,False,informal,easy
4952,ma mero masik auto-delivery sadasyata radda garna anurodh gardaxu.,order_cancellation,romanized_nepali,False,formal,medium
4953,shipping details incorrect cha so purchase revoke garna parne vayo.,order_cancellation,code_switched,True,formal,hard
4954,current order bata extra accessories remove garna milcha?,order_cancellation,code_switched,True,neutral,medium
4955,monthly auto-delivery subscription termination request garna chahanchu.,order_cancellation,code_switched,True,formal,medium
4956,stop the delivery please malai chahiyena aba.,order_cancellation,code_switched,True,informal,easy
4957,accidentally double click vayera 2 items placed bhayo euta cancel gara.,order_cancellation,code_switched,True,neutral,hard
4958,cancel button greyed out cha app ma terminate kasari garne?,order_cancellation,code_switched,True,informal,medium
4959,partial cancellation support garcha ki purai order cancel garnu parcha?,order_cancellation,code_switched,True,formal,medium
4960,mind change vayo shipment halt gardinus.,order_cancellation,code_switched,True,neutral,easy
4961,Is my consignment impacted by the recent international transit disruptions?,delayed_delivery,english,False,formal,hard
4962,The estimated delivery window closed two days ago with no updates.,delayed_delivery,english,False,neutral,medium
4963,why so late,delayed_delivery,english,False,informal,easy
4964,I am experiencing a severe delay on what was supposed to be overnight shipping.,delayed_delivery,english,False,formal,medium
4965,के मेरो सामान हालैको अन्तर्राष्ट्रिय ट्रान्जिट अवरोधहरूबाट प्रभावित भएको हो?,delayed_delivery,nepali_devanagari,False,formal,hard
4966,अनुमानित डेलिभरी समय दुई दिन अघि नै सकियो तर कुनै जानकारी छैन।,delayed_delivery,nepali_devanagari,False,neutral,medium
4967,किन यति धेरै ढिला,delayed_delivery,nepali_devanagari,False,informal,easy
4968,राति नै आइपुग्ने भनिएको सामानमा मैले चरम ढिलाइ भोगिरहेको छु।,delayed_delivery,nepali_devanagari,False,formal,medium
4969,k mero saman halai ko antarrastriya transit awarodhharubata prabhavit vayeko ho?,delayed_delivery,romanized_nepali,False,formal,hard
4970,anumanit delivery samaya dui din aghi nai sakiyo tara kunai jankari xaina.,delayed_delivery,romanized_nepali,False,neutral,medium
